Brand,Product_Name,Processor,GPU,RAM,Storage,Display_Resolution,Refresh_Rate,Price,RAM_GB,Storage_GB,Refresh_Hz,CPU_Score,GPU_Score,Resolution_Score,Performance_Score
MSI,Modern 15 F13MG,Intel Core i5-1335U,Intel Iris Xe Graphics,8GB DDR4,512GB SSD,1920 x 1080,60 Hz,20999,8,512,60,6,2.0,3,36.0
ASUS,Vivobook 15 X1504VA-NJ005​,Intel Core i5-1335U,Intel® UHD Graphics,8GB DDR4,512GB M.2 NVMe PCIe 3.0 SSD,1920 x 1080,60 Hz,20949,8,512,60,6,1.5,3,34.25
ASUS,Vivobook S14 Flip TN3402YA-LZ007W,AMD Ryzen 7 7730U,AMD Radeon Graphics,8GB DDR4,512GB SSD,1920 x 1200,60 Hz,33999,8,512,60,8,4.0,3,50.0
ASUS,Vivobook S14 Flip TN3402YA-LZ555W,AMD Ryzen 5 7430U,AMD Radeon Graphics,DDR4 8GB,512GB SSD,1920 x 1200,60 Hz,28222,8,512,60,6,4.0,3,43.0
ASUS,Vivobook 15 X1504VA-NJ1007,Intel Core i7-1355U,Intel Iris Xᵉ Graphics,16GB DDR4,512GB SSD,1920 x 1080,60 Hz,27999,16,512,60,8,2.0,3,44.25
ASUS,Vivobook Go 15 E1504GA-NJ606W,Intel® Core™ i3-N305,Intel® UHD Graphics,4GB DDR4 on board,256G SSD,1920 x 1080,,12999,4,0,60,4,1.5,3,24.12
ASUS,Vivobook Go 15 E1504FA-NJ001,AMD Ryzen 3 7320U,AMD Radeon Graphics,4GB LPDDR5 - 5200Mhz,256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,12499,4,256,60,4,4.0,3,34.12
HP,Envy x360 16-AD0013,AMD Ryzen™ 5 8640HS,AMD Radeon™ Graphics,8 GB LPDDR5-6400 MT/s (onboard),512 GB PCIe® Gen4 NVMe™ M.2 SSD,,,33499,8,512,60,5,4.0,2,38.5
HP,15-fd0054ne,Intel® Core™ i5-1334U,Intel® Iris® Xᶱ Graphics,8 GB,512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,24499,8,512,60,6,2.0,3,36.0
Acer,Aspire 3 A315-59-58XR,Intel Core i5-1235U,Intel Iris Xe Graphics,8GB DDR4 SDRAM,512GB PCIe NVMe M.2,1920 X 1080,,19499,8,512,60,6,2.0,3,36.0
Acer,Aspire 3 A315-59-31LZ,Intel Core i3-1215U,Intel UHD Graphics,8GB DDR4 SDRAM,512GB SSD,1920 X 1080,,14999,8,512,60,4,1.5,3,27.25
Lenovo,IdeaPad 1 15IAU7,Intel® Core™ i3-1215U,Integrated Intel® UHD Graphics,8GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1366x768,,15899,8,256,60,4,1.5,2,25.0
Lenovo,Lenovo Yoga 7 16IML9,Intel® Core™ Ultra 7 155U,Integrated Intel® Graphics,16GB Soldered LPDDR5x-7467,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1200,60 Hz,51999,16,1024,60,8,2.0,3,46.75
HP,15-GW0054NIA,AMD Ryzen 3 3250U,AMD Radeon Graphics,4 GB Ram,1TB HDD,1366 x 768,,15999,4,1024,60,4,4.0,2,36.88
Lenovo,IdeaPad Slim 3 15ABR8,AMD Ryzen 7 7730U,AMD Radeon Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920 x 1080,,20999,8,512,60,8,4.0,3,50.0
Lenovo,IdeaPad 5 15IAL7​,Intel® Core™ i7-1255U,NVIDIA® GeForce MX550 2GB GDDR6,16GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe,1920x1080,,31999,16,512,60,8,2.0,3,44.25
HP,15-fd0371nia,Intel® Core™ i7-1355U,Nvidia GeForce MX570 2GB,8GB DDR4 3200MHz,512GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,31999,8,512,60,8,2.0,3,43.0
Acer,Aspire 7 A715-76G-598U,Intel® Core™ i5-12450H,NVIDIA® Geforce RTX™ 2050,8GB DDR4 SDRAM,512 GB PCIe NVMe M.2 SSD,1920 x 1080,144 Hz,28999,8,512,144,6,5.0,3,48.25
Lenovo,IdeaPad Slim 3 15IRH8,Intel® Core™ i7-13620H,Intel® UHD Graphics,16GB Soldered,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1080,,29888,16,512,60,8,1.5,3,42.5
Lenovo,IdeaPad Slim 3 15IRH8,Intel Core i5-13420H,Intel UHD Graphics,8GB Soldered LPDDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920 x 1080,,22444,8,512,60,6,1.5,3,34.25
MSI,Modern 14 C12MO,Intel Core i5-1235U,Intel Iris Xe Graphics,8GB DDR4-3200,512GB SSD,1920 x 1080,,20749,8,512,60,6,2.0,3,36.0
MSI,Modern 14 C12MO,Intel Core i7-1255U,Intel Iris Xe Graphics,8GB DDR4-3200,512GB SSD,1920 X 1080,,26299,8,512,60,8,2.0,3,43.0
Dell,Dell Vostro 3510,Intel Core i5-1035G1,Intel UHD Graphics,8GB Ram,"1TB 5400 rpm 2.5"" SATA Hard Drive",1366 x 768,,17499,8,1024,60,6,1.5,2,35.75
Lenovo,IdeaPad 5 15IAL7,Intel Core i5-1235U,NVIDIA® GeForce MX550 2GB,16GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 x 1080,,25999,16,512,60,6,2.0,3,37.25
HP,15-FD0068NE,Intel® Core™ i7-1355U,NVIDIA® GeForce® MX570,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,32499,8,512,60,8,2.0,3,43.0
MSI,Modern 14 C12MO,Intel Core i3-1215U,Intel UHD Graphics,8GB DDR4-3200,256GB SSD M.2 NVMe PCIe Gen3,1920 x 1080,,15499,8,256,60,4,1.5,3,26.0
ASUS,Vivobook Go 15 E1504FA-NJ005W,AMD Ryzen 5 7520U,AMD Radeon™ Graphics,8GB LPDDR5 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,17999,8,512,60,6,4.0,3,43.0
ASUS,X1504VA-NJ005W,Intel Core i5-1335U,Intel® UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,20999,8,512,60,6,1.5,3,34.25
ASUS,D1502YA-NJ007W,AMD Ryzen 7 7730U,AMD Radeon™ Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,22222,8,512,60,8,4.0,3,50.0
ASUS,Vivobook 15 X1504VA-NJ017W,Intel Core i7-1355U,Intel® UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,24888,8,512,60,8,1.5,3,41.25
ASUS,Zenbook 14X OLED UX3404VA-OLED009W,Intel® Core™ i9-13900H,Intel Iris Xe Graphics,16GB LPDDR5 on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,2880 x 1800,120 Hz,48222,16,512,120,10,2.0,4,53.5
ASUS,UX3405MA-PP009WS,Intel® Core™ Ultra 9,Intel Arc Graphics,16GB LPDDR5X on board,1TB M.2 NVMe™ PCIe® 4.0 SSD,2880 x 1800,120 Hz,70999,16,1024,120,10,4.0,4,63.0
HP,15-FD0033NE,Intel Core i3-1315U,Intel UHD Graphics,4 GB DDR4-3200 MHz RAM (1 x 4 GB),256 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,16499,4,256,60,4,1.5,3,25.38
Dell,Vostro 3520,Intel Core i7-1255U,NVIDIA GeForce MX550,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,120 Hz,32333,8,512,120,8,2.0,3,44.25
Lenovo,IdeaPad Flex 5 14IAU7,Intel® Core™ i5-1235U,Intel® Iris® Xe Graphics,"8GB soldered memory, not upgradable",512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1200,,28888,8,512,60,6,2.0,3,36.0
Lenovo,IdeaPad Flex 5 16IAU7,Intel® Core™ i7-1255U,Intel® Iris® Xe Graphics,8GB Soldered LPDDR4x-4266,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1200,,38999,8,512,60,8,2.0,3,43.0
Lenovo,Yoga 7 16IRL8,Intel® Core™ i5-1335U,Intel® Iris® Xe Graphics,8GB Soldered LPDDR5-5200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1200,,41999,8,512,60,6,2.0,3,36.0
Lenovo,IdeaPad Flex 5 14ITL05,Intel® Core™ i5-1135G7,Intel® Iris® Xe Graphics,8GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe® 3.0x4 NVMe®,1920x1080,,29499,8,256,60,6,2.0,3,34.75
HP,Pavilion 14-DV2007NE,Intel® Core™ i5-1235U,NVIDIA® GeForce® MX550,8GB DDR4-3200MHz,512GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,36999,8,512,60,6,2.0,3,36.0
Dell,Vostro 3520,Intel Core i7-1255U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,120 Hz,26666,8,512,120,8,1.5,3,42.5
Lenovo,V15 G3 IAP,Intel® Core™ i3-1215U,Integrated Intel® UHD Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920 x 1080,,15999,8,512,60,4,1.5,3,27.25
HP,15S-EQ3007NE,AMD Ryzen 5-5625U,AMD Radeon Graphics,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,21499,8,512,60,6,4.0,3,43.0
Lenovo,IdeaPad 3 15ADA05,AMD Ryzen™ 7 3700U,AMD Radeon™ RX Vega 10 Graphics,8GB 4GB Soldered DDR4-2400 + 4GB SO-DIMM DDR4-2400,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 x 1080,,18999,8,512,60,5,4.0,3,39.5
Dell,Vostro 3520,Intel Core I5-1235U,Intel UHD Graphics,"8GB, 8GBx1, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,120 Hz,20899,8,512,120,6,1.5,3,35.5
ASUS,Vivobook S 14 Flip TN3402YA-LZ005W,AMD Ryzen 5 7530U,AMD Radeon Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,2880 x 1800,90 Hz,28900,8,512,90,6,4.0,4,44.62
ASUS,UP3404VA-OLED005W,Intel Core I5-1340P,Intel® Iris Xe Graphics,8GB LPDDR5 on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,2880 x 1800,90 Hz,39200,8,512,90,6,2.0,4,37.62
Lenovo,IdeaPad 1 15IAU7,Intel® Core™ i3-1215U,Intel® UHD Graphics,4GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1366x768,,15999,4,256,60,4,1.5,2,24.38
ASUS,VivoBook 15 A1502ZA-EJ005W,Intel Core I5-12500H,Intel UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,60 Hz,24300,8,512,60,6,1.5,3,34.25
MSI,Prestige 14 AI Evo C1MG,Intel Core Ultra 5 125H,Intel Arc Graphics,16GB DDR5 8GB*2,512GB NVMe PCIe SSD,1920x1200,144 Hz,40749,16,512,144,6,4.0,3,46.0
ASUS,UX8406MA-PZ009WS,Intel® Core™ Ultra 9 Processor 185H,Intel® Arc™ Graphics,32GB LPDDR5X on board,2TB M.2 NVMe™ PCIe® 4.0 SSD,3K (2880 x 1800),,103777,32,2048,60,10,4.0,4,69.25
Lenovo,PW03QALR,AMD Ryzen™ 7 5700U,AMD Radeon Graphics,1x 16GB DDR4 3200,512GB SSD PCIe,1920 x 1080,,36349,16,512,60,5,4.0,3,40.75
Lenovo,IdeaPad Flex 5 16IAU7,Intel® Core™ i7-1255U,Intel® Iris® Xe Graphics,16GB Soldered LPDDR4x-4266,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,2560x1600,,42699,16,512,60,8,2.0,4,45.25
HP,Envy x360 15-FE0053DX,Intel® Core™ i7-1355U,Intel Iris Xe Graphics,16 GB LPDDR5-5200 MHz RAM (onboard) Transfer rates up to 6400 MT/s. onboard,512 GB PCIe® Gen4 NVMe™ M.2 SSD,1920 X 1080,,46949,16,512,60,8,2.0,3,44.25
Dell,Inspiron 3520,Intel Core I3-1215U,Intel UHD Graphics,"8GB, 1x8GB, DDR4, 2666MHz",256GB M.2 PCIe NVMe Solid State Drive,1920 X 1080,120 Hz,14999,8,256,120,4,1.5,3,27.25
Dell,Inspiron 3520,Intel Core I7-1255U,Intel UHD Graphics,"8GB, 1x8GB, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,120 Hz,28499,8,512,120,8,1.5,3,42.5
HP,250 G8,Intel Core I5-1035G1,Intel UHD Graphics,8 GB DDR4-2666 MHz RAM (1 x 8 GB),1 TB 5400 rpm SATA HDD,1366 x 768,,17999,8,1024,60,6,1.5,2,35.75
Dell,Inspiron 3520,Intel Core I5-1235U,Intel UHD Graphics,"8GB, 1x8GB, DDR4, 2666MHz",256GB M.2 PCIe NVMe Solid State Drive,1920 X 1080,120 Hz,20999,8,256,120,6,1.5,3,34.25
Acer,TravelMate TMP215-53G-55ZV,Intel Core I5-1135G7,NVIDIA GeForce MX330 2GB,8 GB 1 x 8GB DDR4 SDRAM,512GB SSD,1920 X 1080,,27499,8,512,60,6,2.0,3,36.0
ASUS,Zenbook S13 OLED UX5304VA-OLED517W,Intel Core I7-1355U,Intel Iris Xe Graphics,16GB LPDDR5 on board,512GB M.2 NVMe™ PCIe® 4.0 SSD,2880 x 1800,60 Hz,53499,16,512,60,8,2.0,4,45.25
Dell,Dell Vostro 3510,Intel Core i3- 1115G4,Intel UHD Graphics,"4GB, 1x4GB, DDR4, 2666MHz",256GB M.2 PCIe NVMe Solid Stat e Drive,1366 x 768,,18149,4,256,60,4,1.5,2,24.38
Dell,Vostro 3520,Intel Core I7-1255U,Intel® Iris® Xe Graphics,"16GB, 8GBx2, DDR4, 2666MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,120 Hz,30999,16,512,120,8,2.0,3,45.5
Lenovo,IdeaPad Slim 3 15IAH8,Intel® Core™ i5-12450H,Intel® UHD Graphics,8GB Soldered LPDDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920 X 1080,,29000,8,512,60,6,1.5,3,34.25
Lenovo,V15 IML,Intel Core I3-10110U,Intel® UHD Graphics,4GB Soldered DDR4-2666,"1TB HDD 5400rpm 2.5""",1920 X 1080,,15000,4,1024,60,4,1.5,3,29.12
Lenovo,IdeaPad 3 15ALC6,AMD Ryzen 7-5700U,AMD Radeon™ Graphics,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 X 1080,,25499,8,1024,60,8,4.0,3,52.5
Lenovo,IdeaPad Slim 3 15IAH8,Intel Core I5-12450H,Intel UHD Graphics,8GB Soldered LPDDR5-4800,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920 X 1080,,23799,8,512,60,6,1.5,3,34.25
Dell,Inspiron 3520,Intel Core I5-1135G7,Intel UHD Graphics,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 X 1080,120 Hz,23499,8,512,120,6,1.5,3,35.5
Lenovo,IdeaPad 1 15IAU7,Intel Core I5-1235U,Integrated Intel® Iris® Xe Graphics Functions as UHD Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 X 1080,,22499,8,512,60,6,2.0,3,36.0
ASUS,ExpertBook B9400CEA-KC007R,Intel Core I7-1165G7,Intel® Iris® Xe graphics,16 GB LPDDR4x onboard (dual channel support),"1TB M.2 NVMe™ PCIe® 3.0 Performance SSD,",1920 X 1080,,37499,16,1024,60,8,2.0,3,46.75
HP,Spectre x360 14-EF2013DX,Intel Core I7-1355U,Intel Iris Xe Graphics,16 GB LPDDR4x-4266 MHz RAM (onboard),512 GB PCIe® Gen4 NVMe™ TLC M.2 SSD,1920 x 1280,,58750,16,512,60,8,2.0,3,44.25
HP,Envy x360 14-ES0013DX,Intel Core I5-1335U,Intel Iris Xe Graphics,8 GB DDR4-3200 MHz RAM (onboard),512 GB PCIe® NVMe™ M.2 SSD,1920 X 1080,,36000,8,512,60,6,2.0,3,36.0
HP,Pavilion x360 14-EK0073DX,Intel Core I5-1235U,Intel® Iris® Xe Graphics,8 GB DDR4-3200 MHz RAM (onboard),512 GB PCIe® NVMe™ M.2 SSD,1920 X 1080,,39499,8,512,60,6,2.0,3,36.0
ASUS,ExpertBook B9450FA-BM1050R,Intel Core I7-10510U,Intel® UHD Graphics,16GB Ram,1TB SSD (up to dual 2TB),1920 X 1080,,41999,16,3072,60,8,1.5,3,50.0
Dell,Inspiron 3520,Intel Core I5-1135G7,Intel UHD Graphics,"8GB, 1x8GB, DDR4, 3200MHz",256GB M.2 PCIe NVMe Solid State Drive,1920 X 1080,120 Hz,28999,8,256,120,6,1.5,3,34.25
HP,Pavilion 15-eg0050ne,Intel Core i7-1165G7,Intel® Iris® Xᵉ Graphics,16 GB DDR4-3200 MHz RAM (2 x 8 GB),1 TB PCIe® NVMe™ M.2 SSD,1920 x 1080,,33499,16,1024,60,8,2.0,3,46.75
Dell,Vostro 3520,Intel Core I7-1255U,NVIDIA GeForce MX550,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 X 1080,120 Hz,35299,8,512,120,8,2.0,3,44.25
ASUS,Vivobook 15X OLED X1503ZA-OLED007W,Intel Core I7-12700H,Intel® UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,27999,8,512,60,8,1.5,3,41.25
HP,Pavilion 14-DV0027NE,Intel Core I5-1135G7,Nvidia GeForce MX450 2GB,8GB DDR4-3200 SDRAM (1 x 8 GB),512GB PCIe® NVMe™ M.2 SSD,1920 X 1080,,22449,8,512,60,6,2.0,3,36.0
HP,Pavilion 15-EG0100NE,Intel Core I5-1135G7,NVIDIA® GeForce® MX350 2GB,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,25999,8,512,60,6,2.0,2,35.0
HP,250 G8,Intel Core I5-1135G7,Intel Iris Xe Graphics,8 GB DDR4-2666 MHz RAM (1 x 8 GB),256 GB PCIe® NVMe™ SSD,1920 X 1080,,17500,8,256,60,6,2.0,3,34.75
ASUS,Vivobook S 14 Flip TN3402QA-LZ005W,AMD Ryzen 5-5600H,AMD Radeon Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1200,,42000,8,512,60,6,4.0,3,43.0
ASUS,Zenbook 14 Flip OLED UN5401QA-OLED007W,AMD Ryzen 7-5800H,AMD Radeon™ Graphics,16GB LPDDR4X on board,1TB M.2 NVMe™ PCIe® 3.0 SSD,2880 x 1800,90 Hz,57000,16,1024,90,8,4.0,4,55.38
ASUS,Zenbook 14X OLED UX5400EG-OLED007W,Intel Core I7-1165G7,NVIDIA® GeForce® MX450 2GB,"16GB LPDDR4X on board, Memory Max Up to:16GB",1TB M.2 NVMe™ PCIe® 3.0 SSD,2880 x 1800,90 Hz,42799,16,1024,90,8,2.0,4,48.38
ASUS,Vivobook S 14 Flip TP3402ZA-LZ005W,Intel Core I5-12500H,Intel UHD Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1200,60 Hz,34199,8,512,60,6,1.5,3,34.25
ASUS,Vivobook S 14 Flip TP3402ZA-LZ007W,Intel Core I7-12700H,Intel UHD Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1200,60 Hz,42999,8,512,60,8,1.5,3,41.25
ASUS,Vivobook S 15 OLED K3502ZA-OLED005W,Intel Core I5-12500H,Intel Iris Xᵉ Graphics,16GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,60 Hz,33999,16,512,60,6,2.0,3,37.25
ASUS,Zenbook Duo 14 UX482EGR-HY007W,Intel Core I7-1195G7,NVIDIA® GeForce® MX450 2GB,16GB LPDDR4X,1TB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,58149,16,1024,60,8,2.0,3,46.75
Lenovo,IDEAPAD FLEX 5 14ALC05,AMD Ryzen 7-5700U,AMD Radeon™ Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 X 1080,,26749,8,512,60,8,4.0,3,50.0
Lenovo,IdeaPad 1 15IAU7,Intel Core I7-1255U,Intel® Iris® Xe Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 x 1080,,24999,8,512,60,8,2.0,3,43.0
MSI,Modern 14 B5M-208,Amd Ryzen 5-5500U,AMD Radeon Graphics,8GB Ram,256GB NVMe PCIe SSD,1920 X 1080,60 Hz,19999,8,256,60,6,4.0,3,41.75
Dell,Inspiron 3501,Intel Core I5-1135G7,NVIDIA® GeForce® MX330 2GB,"8GB, 1x8GB, DDR4, 3200MHz",256GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,,19499,8,256,60,6,2.0,3,34.75
ASUS,X515EP-BQ8G7W,Intel Core I7-1165G7,NVIDIA® GeForce® MX330 2GB,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,23099,8,512,60,8,2.0,3,43.0
ASUS,Vivobook Go 15 OLED E1504FA-OLED005W,AMD Ryzen 5-7520U,AMD Radeon Graphics,8GB LPDDR5 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,37999,8,512,60,6,4.0,3,43.0
ASUS,VivoBook 15 X1502ZA-EJ003W,Intel Core I3-1215U,Intel UHD Graphics,4GB DDR4 on board,256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,13999,4,256,60,4,1.5,3,25.38
ASUS,Vivobook 15 X1500EP-EJ005W,Intel Core I5-1135G7,NVIDIA® GeForce® MX330 2GB,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,18999,8,512,60,6,2.0,3,36.0
ASUS,Vivobook 15 X1500EP-EJ007W,Intel Core I7-1165G7,NVIDIA® GeForce® MX330 2GB,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,39900,8,512,60,8,2.0,3,43.0
ASUS,Vivobook 16 X1605ZA-MB005W,Intel Core I5-1235U,Intel UHD Graphics,8GB DDR4,"512GB M.2 NVMe™ PCIe® 3.0 SSD,",1920 x 1200,,22999,8,512,60,6,1.5,3,34.25
ASUS,Vivobook 16 X1605VA-MB005W,Intel Core I5-13500H,Intel UHD Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1200,,27820,8,512,60,6,1.5,3,34.25
ASUS,Vivobook 16 X1605VA-MB007W,Intel Core I7-13700H,Intel UHD Graphics,8GB DDR4,"512GB M.2 NVMe™ PCIe® 3.0 SSD,",1920 x 1200,,29999,8,512,60,8,1.5,3,41.25
ASUS,X515EA-BQ003W,Intel Core I3-1115G4,Intel UHD Graphics,4GB DDR4 on board,256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,23000,4,256,60,4,1.5,3,25.38
ASUS,Vivobook 16 X1605ZA-MB007W,Intel Core I7-1255U,Intel UHD Graphics,8GB DDR4,"512GB M.2 NVMe™ PCIe® 3.0 SSD,",1920 x 1200,,25999,8,512,60,8,1.5,3,41.25
HP,Pavilion x360 14-EK0033DX,Intel Core I5-1235U,Intel Iris Xe Graphics,8 GB DDR4-3200 MHz RAM (onboard) Transfer rates up to 3200 MT/s. onboard,512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,30799,8,512,60,6,2.0,3,36.0
Lenovo,IdeaPad 3 15ITL6,Intel Core i5 1135G7,NVIDIA® GeForce MX350 2GB,"8GB, 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200",512GB SSD M.2 2280 PCIe® 3.0x4 NVMe®,1920 X 1080,,21949,8,512,60,6,2.0,3,36.0
Lenovo,V15 G2 ALC,AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 X 1080,,21199,8,1024,60,6,4.0,3,45.5
Dell,Dell Vostro 3510,Intel Core I5-1135G7,Intel UHD Graphics,"4GB, 1x4GB, DDR4, 2666MHz",256GB M.2 PCIe NVMe Solid State Drive,1366 x 768,,16999,4,256,60,6,1.5,2,31.38
MSI,Modern 14 B11MOU,Intel Core I3-1115G,Intel UHD Graphics,4GB Ram,256GB NVMe PCIe SSD,1920 x 1080,,12499,4,256,60,4,1.5,3,25.38
Acer,Aspire 3 A315-58G-55XH,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,8 GB DDR4 SDRAM,1 TB HDD,1920 X 1080,,16999,8,1024,60,6,2.0,3,38.5
ASUS,VivoBook S14 S433EQ-AM07GW,Intel Core I7-1165G7,NVIDIA GeForce MX350 2GB,16GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,27849,16,512,60,8,2.0,3,44.25
ASUS,Zenbook 13 OLED UX325EA-OLED007W,Intel Core I7-1165G7,Intel Iris Xe Graphics,16GB LPDDR4X on board,1TB M.2 NVMe™ PCIe® 3.0 SSD,1920 X 1080,,47150,16,1024,60,8,2.0,3,46.75
ASUS,ZenBook 13 OLED UX325EA-OLED005W,Intel Core I5-1135G7,Intel Iris Xe Graphics,8GB LPDDR4X on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,29000,8,512,60,6,2.0,3,36.0
Microsoft,Surface Pro 9,12th Gen Intel® Core™ i7-1255U,Intel® Iris® Xe Graphics,16GB LPDDR5 RAM,512GB SSD,2880 X 1920 (267 PPI),120 Hz,104999,16,512,120,8,2.0,4,46.5
Huawei,MateBook B3-420,Intel Core I5-1135G7,Intel Iris Xe Graphics,16GB Ram,512 GB NVMe PCIe SSD,1920 X 1080,,29600,16,512,60,6,2.0,3,37.25
Dell,Vostro 3520,Intel Core I7-1255U,NVIDIA GeForce MX550,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe SSD,1920 x 1080,120 Hz,34049,8,512,120,8,2.0,3,44.25
ASUS,Vivobook 15 X1502ZA-EJ007W,Intel Core I7-1255U,Intel® UHD Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,29999,8,512,60,8,1.5,3,41.25
ASUS,ZenBook 14 UX425EA-KI007W,Intel Core I7-1165G7,Intel® Iris Xe Graphics,16GB LPDDR4X,1TB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,29999,16,1024,60,8,2.0,3,46.75
ASUS,ZenBook 14 OLED UX3402ZA-OLED005W,Intel Core I5-1240P,Intel® Iris Xe Graphics,8GB LPDDR5,512GB M.2 NVMe™ PCIe® 3.0 SSD,2880 x 1800,90 Hz,42000,8,512,90,6,2.0,4,37.62
